id,mode,cand,block,phrase,Gesture,Select,Cancel,Delete,Prepare
6,Basic,Radial,4,35,8.51,8.909,0,0,2.92
6,Basic,Radial,4,36,9.309,8.449,1.904,0,2.797
6,Basic,Radial,4,37,5.039,4.301,0,0,1.659
6,Basic,Radial,4,38,14.01,5.131,1.904,0,3.596
6,Basic,Radial,4,39,7.864,4.163,1.229,0,2.551
6,Basic,Radial,4,40,12.625,5.039,1.075,0,2.798
6,FixStart,Radial,1,1,14.132,6.759,0.922,0,2.673
6,FixStart,Radial,1,2,19.293,10.446,6.944,0,4.794
6,FixStart,Radial,1,3,11.982,5.224,0.89,0,2.181
6,FixStart,Radial,1,4,8.294,6.513,0,0,1.476
6,FixStart,Radial,1,5,38.62,8.541,11.399,3.318,6.604
6,FixStart,Radial,1,6,2900.81,6.39,1.69,0,2.092
6,FixStart,Radial,1,7,18.066,3.471,0.645,0,1.168
6,FixStart,Radial,1,8,20.678,6.573,2.243,0,3.688
6,FixStart,Radial,1,9,10.369,4.731,0,0,1.691
6,FixStart,Radial,1,10,8.419,4.64,0,0,1.412
6,FixStart,Radial,2,11,15.176,6.574,0,0,3.011
6,FixStart,Radial,2,12,12.474,5.714,2.95,0,3.164
6,FixStart,Radial,2,13,9.494,6.79,0,0,2.58
6,FixStart,Radial,2,14,14.84,6.543,0,0,1.891
6,FixStart,Radial,2,15,15.455,5.285,4.302,0,3.133
6,FixStart,Radial,2,16,9.892,3.78,0,0,0.983
6,FixStart,Radial,2,17,11.768,6.606,1.321,0,2.611
6,FixStart,Radial,2,18,14.931,4.886,0,0,1.967
6,FixStart,Radial,2,19,9.31,3.748,0,0,1.383
6,FixStart,Radial,2,20,14.872,5.007,1.537,0,1.936
6,FixStart,Radial,3,21,20.92,6.193,3.963,0,3.746
6,FixStart,Radial,3,22,19.968,5.469,0,0,2.796
6,FixStart,Radial,3,23,12.104,7.434,0,0,3.442
6,FixStart,Radial,3,24,7.712,4.362,0,0,1.137
6,FixStart,Radial,3,25,11.091,6.206,3.226,0,1.813
6,FixStart,Radial,3,26,15.609,6.206,0,0,1.72
6,FixStart,Radial,3,27,15.332,6.359,1.752,0,2.121
6,FixStart,Radial,3,28,9.068,12.058,0,0,1.811
6,FixStart,Radial,3,29,6.915,4.117,0,0,1.413
6,FixStart,Radial,3,30,14.472,5.193,0,0,1.444
6,FixStart,Radial,4,31,16.804,5.591,2.427,0,2.98
6,FixStart,Radial,4,32,9.923,6.052,0,0,1.935
6,FixStart,Radial,4,33,15.882,5.132,0,0,2.457
6,FixStart,Radial,4,34,12.533,5.53,0,0,1.752
6,FixStart,Radial,4,35,12.812,6.85,0,0,2.397
6,FixStart,Radial,4,36,12.474,5.161,1.843,0,2.028
6,FixStart,Radial,4,37,10.723,4.178,0,0,1.168
6,FixStart,Radial,4,38,18.618,9.309,0,0,2.366
6,FixStart,Radial,4,39,20.277,5.041,0,2.857,2.857
6,FixStart,Radial,4,40,17.266,5.901,0,0,1.412
7,Basic,Radial,1,1,12.8381,12.3774,0,0,8.3234
7,Basic,Radial,1,2,12.3165,9.0612,0,0,4.8835
7,Basic,Radial,1,3,4.3,7.4639,0,0,3.9623
7,Basic,Radial,1,4,13.331,7.7865,8.0782,0,4.9145
7,Basic,Radial,1,5,9.7065,4.9454,1.3823,0,5.0683
7,Basic,Radial,1,6,8.57,5.0988,0,0,4.3927
7,Basic,Radial,1,7,12.6247,10.5664,10.2596,0,10.6591
7,Basic,Radial,1,8,5.8669,4.1776,6.3894,0,5.13
7,Basic,Radial,1,9,10.076,11.274,9.86,0,7.188
7,Basic,Radial,1,10,9.031,5.746,3.656,0,6.143
7,Basic,Radial,2,11,14.87,10.997,4.638,0,9.489
7,Basic,Radial,2,12,16.803,7.526,0,0,4.729
7,Basic,Radial,2,13,7.71,8.846,1.137,0,6.574
7,Basic,Radial,2,14,9.493,12.532,0,0,6.389
7,Basic,Radial,2,15,10.507,9.675,1.229,0,6.236
7,Basic,Radial,2,16,9.307,6.512,1.352,0,4.916
7,Basic,Radial,2,17,8.509,4.424,0,0,2.642
7,Basic,Radial,2,18,11.95,10.17,5.406,0,7.801
7,Basic,Radial,2,19,9.798,4.947,0,0,5.837
7,Basic,Radial,2,20,6.665,5.838,2.856,0,4.762
7,Basic,Radial,3,21,15.819,11.704,4.854,0,6.298
7,Basic,Radial,3,22,10.352,7.772,0,0,5.438
7,Basic,Radial,3,23,5.531,5.621,0,0,3.409
7,Basic,Radial,3,24,11.765,6.175,0,0,4.316
7,Basic,Radial,3,25,13.518,3.717,0,0,3.102
7,Basic,Radial,3,26,10.538,8.325,0,0,5.1
7,Basic,Radial,3,27,10.076,5.684,3.81,0,4.301
7,Basic,Radial,3,28,8.877,4.885,5.1,0,5.761
7,Basic,Radial,3,29,7.435,7.19,3.625,0,5.898
7,Basic,Radial,3,30,7.005,5.683,0,0,4.64
7,Basic,Radial,4,31,16.189,6.3,5.069,0,7.002
7,Basic,Radial,4,32,11.059,7.374,0,0,5.068
7,Basic,Radial,4,33,8.878,4.824,0,0,4.454
7,Basic,Radial,4,34,10.782,5.93,0,0,3.84
7,Basic,Radial,4,35,14.192,8.879,1.475,0,4.424
7,Basic,Radial,4,36,8.357,10.505,1.321,0,5.624
7,Basic,Radial,4,37,9.339,8.481,0,0,2.949
7,Basic,Radial,4,38,8.294,6.038,0,0,4.456
7,Basic,Radial,4,39,10.908,12.813,1.721,0,7.064
7,Basic,Radial,4,40,12.535,5.193,0,0,2.949
7,FixStart,Radial,1,1,14.164,7.773,0,0,6.896
7,FixStart,Radial,1,2,11.767,7.896,0,0,6.604
7,FixStart,Radial,1,3,15.668,8.819,4.732,0,11.119
7,FixStart,Radial,1,4,9.676,8.818,0,0,6.975
7,FixStart,Radial,1,5,9.339,6.298,0,0,3.411
7,FixStart,Radial,1,6,9.68,7.834,0,0,7.096
7,FixStart,Radial,1,7,10.847,6.727,0,0,5.899
7,FixStart,Radial,1,8,11.83,5.253,1.936,0,6.574
7,FixStart,Radial,1,9,9.739,7.497,0,0,7.313
7,FixStart,Radial,1,10,12.043,5.315,4.178,0,4.334
7,FixStart,Radial,2,11,13.427,5.836,0,0,6.728
7,FixStart,Radial,2,12,12.043,7.955,0,0,8.451
7,FixStart,Radial,2,13,11.582,5.101,0,0,4.731
7,FixStart,Radial,2,14,6.512,8.052,0,0,9.462
7,FixStart,Radial,2,15,15.055,6.39,0,0,6.698
7,FixStart,Radial,2,16,8.201,8.113,0,0,6.728
7,FixStart,Radial,2,17,13.12,4.884,0,0,5.193
7,FixStart,Radial,2,18,12.536,6.514,0,0,4.516
7,FixStart,Radial,2,19,12.382,9.217,0,1.567,5.992
7,FixStart,Radial,2,20,9.801,7.006,3.471,0,7.191
7,FixStart,Radial,3,21,17.971,7.436,3.932,0,7.804
7,FixStart,Radial,3,22,24.057,6.76,6.206,0,11.951
7,FixStart,Radial,3,23,7.776,5.375,0,0,4.271
7,FixStart,Radial,3,24,15.364,6.914,0,1.291,6.267
7,FixStart,Radial,3,25,12.261,5.07,0,0,5.192
7,FixStart,Radial,3,26,6.237,4.64,0,0,2.643
7,FixStart,Radial,3,27,12.907,5.531,1.444,0,6.422
7,FixStart,Radial,3,28,9.279,6.332,4.302,0,5.87
7,FixStart,Radial,3,29,9.312,5.592,0,0,5.132
7,FixStart,Radial,3,30,10.233,4.857,0,0,4.61
7,FixStart,Radial,4,31,16.409,6.697,1.475,4048.88,10.51
7,FixStart,Radial,4,32,7.777,5.868,0,0,4.916
7,FixStart,Radial,4,33,13.889,10.451,0,0,6.391
7,FixStart,Radial,4,34,14.259,7.44,0,0,6.574
7,FixStart,Radial,4,35,16.073,6.636,4.425,0,8.085
7,FixStart,Radial,4,36,18.87,7.314,2.828,0,7.745
7,FixStart,Radial,4,37,7.313,9.927,0,0,5.072
7,FixStart,Radial,4,38,7.777,5.868,0,0,4.916
7,FixStart,Radial,4,39,7.777,5.868,0,0,4.916
7,FixStart,Radial,4,40,7.777,5.868,0,0,4.916
8,Basic,List,1,1,12.2875,3.96274,0,0,7.49548
8,Basic,List,1,2,9.55362,3.77851,0,0,4.91533
8,Basic,List,1,3,8.7556,9.4928,0,0,7.0351
8,Basic,List,1,4,5.4991,8.0183,0,0,2.8879
8,Basic,List,1,5,7.1891,1.2289,0,0,3.3794
8,Basic,List,1,6,6.2365,5.2846,0,0,5.5304
8,Basic,List,1,7,6.9434,4.5778,0,0,5.5611
8,Basic,List,1,8,7.2814,5.1616,0,0,4.8545
8,Basic,List,1,9,5.5304,6.3907,0,0,4.67
8,Basic,List,1,10,8.6028,8.0191,0,2.0893,4.947
8,Basic,List,2,11,10.7219,3.3487,0,0,6.9126
8,Basic,List,2,12,9.5242,4.9772,0,0,4.3318
8,Basic,List,2,13,8.9097,3.7483,0,0,2.7652
8,Basic,List,2,14,6.2984,1.2904,0,0,3.0417
8,Basic,List,2,15,7.128,3.9637,0,0,3.1954
8,Basic,List,2,16,8.2343,4.3936,0,0,4.4093
8,Basic,List,2,17,7.8965,1.5978,0,2.0893,4.1788
8,Basic,List,2,18,5.838,5.623,0,0,4.1481
8,Basic,List,2,19,6.2684,3.4414,0,0,6.4526
8,Basic,List,2,20,8.9107,7.3438,0,3.0728,4.7013
8,Basic,List,3,21,9.4024,7.559,0,0,4.8243
8,Basic,List,3,22,9.4946,3.5952,0,0,4.7938
8,Basic,List,3,23,12.2605,1.4135,0,4.3942,7.436
8,Basic,List,3,24,6.7911,3.8718,0,2.7348,6.1757
8,Basic,List,3,25,5.4386,1.1984,0,0,3.0115
8,Basic,List,3,26,7.4054,1.0141,0,0,3.0115
8,Basic,List,3,27,6.3912,0.9833,0,0,5.0703
8,Basic,List,3,28,4.7684,1.1677,0,0,2.5449
8,Basic,List,3,29,9.4028,3.4721,0,0,3.6877
8,Basic,List,3,30,9.618,7.8052,0,0,3.9333
8,Basic,List,4,31,9.9554,7.8812,0,0,4.6092
8,Basic,List,4,32,6.6984,6.4218,0,0,5.1008
8,Basic,List,4,33,7.129,1.5978,0,0,5.3772
8,Basic,List,4,34,7.1598,5.285,0,0,3.4259
8,Basic,List,4,35,6.8831,3.5951,0,0,2.9805
8,Basic,List,4,36,7.1289,5.9923,0,0,4.8551
8,Basic,List,4,37,5.1311,1.306,0,0,4.8558
8,Basic,List,4,38,10.54,4.794,0,1.967,3.656
8,Basic,List,4,39,9.956,3.564,0,0,5.163
8,Basic,List,4,40,12.659,1.321,0,1.752,2.982
8,FixStart,List,1,1,8.08,1.121,0,0,7.296
8,FixStart,List,1,2,9.34,4.116,0,0,4.178
8,FixStart,List,1,3,8.786,3.072,0,0,3.227
8,FixStart,List,1,4,13.119,3.011,0,0,3.656
8,FixStart,List,1,5,8.849,3.011,0,0,4.301
8,FixStart,List,1,6,8.387,5.499,0,0,3.811
8,FixStart,List,1,7,9.678,3.071,0,0,4.948
8,FixStart,List,1,8,5.93,1.106,0,0,3.871
8,FixStart,List,1,9,5.377,0.86,0,0,3.749
8,FixStart,List,1,10,8.818,8.236,0,0,3.133
8,FixStart,List,2,11,10.971,1.167,0,0,5.713
8,FixStart,List,2,12,8.326,1.137,0,0,5.132
8,FixStart,List,2,13,7.773,0.983,0,0,2.858
8,FixStart,List,2,14,6.668,3.135,0,0,4.055
8,FixStart,List,2,15,5.163,4.394,0,0,2.58
8,FixStart,List,2,16,8.297,1.782,0,0.675,5.316
8,FixStart,List,2,17,6.359,2.734,0,0,3.873
8,FixStart,List,2,18,6.697,4.424,0,0,4.702
8,FixStart,List,2,19,8.049,4.363,0,0,3.535
8,FixStart,List,2,20,9.34,3.689,0,0,3.226
8,FixStart,List,3,21,12.599,2.795,0,1.383,6.298
8,FixStart,List,3,22,6.114,0.891,0,0,3.657
8,FixStart,List,3,23,7.222,4.517,0,0,3.748
8,FixStart,List,3,24,10.264,1.905,0,3.902,4.24
8,FixStart,List,3,25,6.667,1.014,0,0,5.378
8,FixStart,List,3,26,5.194,3.134,0,0,3.717
8,FixStart,List,3,27,7.683,0.984,0,0,4.116
8,FixStart,List,3,28,6.145,1.045,0,0,2.873
8,FixStart,List,3,29,8.727,0.676,0,0,3.073
8,FixStart,List,3,30,5.193,0.737,0,0,2.305
8,FixStart,List,4,31,10.939,3.257,0,0,5.439
8,FixStart,List,4,32,10.295,0.798,0,0,5.254
8,FixStart,List,4,33,6.453,7.621,0,0,3.503
8,FixStart,List,4,34,6.944,0.707,0,0,4.088
8,FixStart,List,4,35,11.923,2.489,0,0,2.335
8,FixStart,List,4,36,6.762,3.334,0,0,4.546
8,FixStart,List,4,37,7.805,0.86,0,0,4.548
8,FixStart,List,4,38,4.239,5.439,0,0,2.705
8,FixStart,List,4,39,8.697,7.682,0,0.492,5.654
8,FixStart,List,4,40,9.557,6.944,0,0,5.47
9,Basic,Radial,1,1,14.1871,9.5194,0,0,6.7556
9,Basic,Radial,1,2,20.6991,7.2785,2.9789,1.6278,5.6354
9,Basic,Radial,1,3,17.1681,4.6071,0,2.334,4.7297
9,Basic,Radial,1,4,12.6853,4.8529,2.4572,0,3.0406
9,Basic,Radial,1,5,17.0479,10.2593,4.3463,1.3823,10.1364
9,Basic,Radial,1,6,6.5736,5.5599,1.3824,0,4.5466
9,Basic,Radial,1,7,9.7994,3.5483,0,0,1.9045
9,Basic,Radial,1,8,10.2909,5.6525,1.6896,0,4.4853
9,Basic,Radial,1,9,13.3021,6.5126,1.1981,0,5.2533
9,Basic,Radial,1,10,9.6774,9.1238,4.9767,0,4.8848
9,Basic,Radial,2,11,11.6433,12.0124,0,0,4.8541
9,Basic,Radial,2,12,5.9908,4.5468,0,0,2.7957
9,Basic,Radial,2,13,12.258,9.3704,8.5412,0,5.7455
9,Basic,Radial,2,14,5.5915,5.0999,0,0,2.1509
9,Basic,Radial,2,15,13.0267,5.438,2.335,0,3.4103
9,Basic,Radial,2,16,5.6533,6.2674,0,0,3.6564
9,Basic,Radial,2,17,10.1086,5.8683,3.2875,0,5.2849
9,Basic,Radial,2,18,10.3851,2.8575,0,0,1.2291
9,Basic,Radial,2,19,10.631,9.4328,3.5949,1.5977,6.7598
9,Basic,Radial,2,20,17.2065,9.5251,6.7597,0,7.4054
9,Basic,Radial,3,21,10.045,5.714,0,0,3.595
9,Basic,Radial,3,22,9.125,3.164,0,0,2.027
9,Basic,Radial,3,23,16.16,4.454,1.167,0,4.854
9,Basic,Radial,3,24,7.834,4.179,0,0,2.427
9,Basic,Radial,3,25,9.095,6.205,0,0,3.349
9,Basic,Radial,3,26,7.926,5.991,4.547,0,6.237
9,Basic,Radial,3,27,14.287,6.421,0,0,3.595
9,Basic,Radial,3,28,8.636,10.417,4.608,0,6.328
9,Basic,Radial,3,29,8.634,5.1,1.812,0,3.995
9,Basic,Radial,3,30,7.283,5.132,0,0,3.317
9,Basic,Radial,4,31,12.011,7.372,1.137,0,6.023
9,Basic,Radial,4,32,4.823,8.233,0,0,4.394
9,Basic,Radial,4,33,8.265,5.407,0,0,3.686
9,Basic,Radial,4,34,10.169,6.912,2.703,0,5.162
9,Basic,Radial,4,35,8.02,6.113,2.918,0,4.148
9,Basic,Radial,4,36,12.966,5.346,5.684,0,5.007
9,Basic,Radial,4,37,10.784,7.406,0,0,3.594
9,Basic,Radial,4,38,5.222,5.592,0,0,4.149
9,Basic,Radial,4,39,5.652,4.118,0,0,2.858
9,Basic,Radial,4,40,20.001,4.364,2.028,1.168,6.298
9,FixStart,Radial,1,1,12.658,8.573,0,0.921,6.052
9,FixStart,Radial,1,2,14.779,5.5,4.178,0.461,8.171
9,FixStart,Radial,1,3,13.151,9.784,2.796,0.769,9.77
9,FixStart,Radial,1,4,7.833,7.222,3.902,0.891,7.067
9,FixStart,Radial,1,5,8.049,8.482,0,0,5.991
9,FixStart,Radial,1,6,9.034,6.913,0,0.43,5.438
9,FixStart,Radial,1,7,13.827,5.47,0,0.461,4.822
9,FixStart,Radial,1,8,18.099,7.176,0,2.488,10.814
9,FixStart,Radial,1,9,18.562,8.939,2.581,3.303,9.494
9,FixStart,Radial,1,10,8.203,5.147,3.81,0,5.593
9,FixStart,Radial,2,11,11.767,5.775,0,0,4.302
9,FixStart,Radial,2,12,9.863,6.605,1.352,0,6.913
9,FixStart,Radial,2,13,11.736,9.495,1.26,0,4.179
9,FixStart,Radial,2,14,8.327,6.328,0,0,2.613
9,FixStart,Radial,2,15,9.372,3.903,0,0,2.303
9,FixStart,Radial,2,16,11.614,7.804,4.947,0,5.041
9,FixStart,Radial,2,17,5.379,10.263,0,0,5.039
9,FixStart,Radial,2,18,19.853,5.592,14.318,0,9.035
9,FixStart,Radial,2,19,13.306,6.884,3.165,0,3.688
9,FixStart,Radial,2,20,13.398,5.501,0,0.86,3.443
9,FixStart,Radial,3,21,18.527,12.384,2.612,0,5.316
9,FixStart,Radial,3,22,7.036,7.867,0,0,3.288
9,FixStart,Radial,3,23,18.561,5.347,0,0.799,4.424
9,FixStart,Radial,3,24,9.741,4.025,0,0,2.643
9,FixStart,Radial,3,25,9.279,8.051,4.702,0,5.594
9,FixStart,Radial,3,26,9.127,3.811,0,0,2.243
9,FixStart,Radial,3,27,10.909,5.901,3.534,0,4.748
9,FixStart,Radial,3,28,7.129,4.672,0,0,2.674
9,FixStart,Radial,3,29,7.745,6.669,0,0,3.072
9,FixStart,Radial,3,30,13.4,9.25,0,0.953,6.331
9,FixStart,Radial,4,31,11.062,10.325,0,0,3.87
9,FixStart,Radial,4,32,8.787,8.174,3.103,0,5.162
9,FixStart,Radial,4,33,10.173,7.25,1.537,0.922,7.926
9,FixStart,Radial,4,34,16.286,8.452,8.034,1.076,10.786
9,FixStart,Radial,4,35,16.963,9.359,1.014,2.212,6.544
9,FixStart,Radial,4,36,11.708,8.636,2.029,0,6.298
9,FixStart,Radial,4,37,7.161,4.794,1.937,0,3.041
9,FixStart,Radial,4,38,8.482,3.502,0,0,1.752
9,FixStart,Radial,4,39,11.677,4.58,1.445,3.411,4.64
9,FixStart,Radial,4,40,11.124,6.209,4.825,0,4.548
10,FixStart,Radial,1,1,11.1802,8.7846,0,0,3.8398
10,FixStart,Radial,1,2,9.2459,6.1126,0,0,2.3653
10,FixStart,Radial,1,3,8.079,7.4955,1.8738,0,3.1335
10,FixStart,Radial,1,4,7.7723,4.4235,0,0,1.4133
10,FixStart,Radial,1,5,6.4206,5.9294,0,0,2.0582
10,FixStart,Radial,1,6,10.046,4.5774,4.4547,0,1.9971
10,FixStart,Radial,1,7,7.5271,9.0631,0,0,2.458
10,FixStart,Radial,1,8,12.8731,8.449,0,0,2.7345
10,FixStart,Radial,1,9,6.3599,4.916,0,0,2.2123
10,FixStart,Radial,1,10,8.3881,6.1144,0,0,3.349
10,FixStart,Radial,2,11,7.3719,5.5294,0,0,1.9044
10,FixStart,Radial,2,12,6.5737,6.8193,0,0,2.089
10,FixStart,Radial,2,13,7.4035,5.0839,0,0,1.9047
10,FixStart,Radial,2,14,8.5712,9.8304,0,0,2.3041
10,FixStart,Radial,2,15,7.7728,3.7483,0,0,0.983
10,FixStart,Radial,2,16,4.7926,5.5916,0,0,1.8128
10,FixStart,Radial,2,17,4.7927,3.4105,0,0,1.0139
10,FixStart,Radial,2,18,5.7456,6.5129,2.1508,0,2.4589
10,FixStart,Radial,2,19,5.9918,4.5476,0,0,1.4444
10,FixStart,Radial,2,20,7.8969,3.4108,0,0,1.8743
10,FixStart,Radial,3,21,9.001,6.573,0,0,2.149
10,FixStart,Radial,3,22,7.526,4.147,0,0,1.075
10,FixStart,Radial,3,23,8.846,8.479,7.465,0,2.702
10,FixStart,Radial,3,24,7.834,4.854,0,0,1.535
10,FixStart,Radial,3,25,6.177,6.081,0,0,1.75
10,FixStart,Radial,3,26,9.555,7.557,0,0,2.242
10,FixStart,Radial,3,27,7.713,6.113,0,0,1.997
10,FixStart,Radial,3,28,6.944,4.945,0,0,1.476
10,FixStart,Radial,3,29,4.917,4.209,0,0,1.136
10,FixStart,Radial,3,30,8.788,7.436,3.626,0,2.611
10,FixStart,Radial,4,31,8.08,7.065,0,0,1.875
10,FixStart,Radial,4,32,8.05,6.052,2.765,0,2.15
10,FixStart,Radial,4,33,7.56,5.498,0,0,1.535
10,FixStart,Radial,4,34,6.79,7.649,0,0,2.243
10,FixStart,Radial,4,35,8.448,5.439,0,0,1.813
10,FixStart,Radial,4,36,4.978,4.27,0,0,1.075
10,FixStart,Radial,4,37,7.035,7.375,0,0,2.55
10,FixStart,Radial,4,38,6.053,6.851,0,0,1.967
10,FixStart,Radial,4,39,7.834,4.58,0,0,1.536
10,FixStart,Radial,4,40,7.313,6.637,0,0,1.598
10,Basic,Radial,1,1,7.097,8.878,0,0,2.336
10,Basic,Radial,1,2,8.757,7.436,9.908,0,3.533
10,Basic,Radial,1,3,5.254,5.255,0,0,1.873
10,Basic,Radial,1,4,6.054,8.386,1.321,0,3.228
10,Basic,Radial,1,5,9.065,6.975,0,0,2.304
10,Basic,Radial,1,6,6.085,7.374,1.229,0,2.151
10,Basic,Radial,1,7,4.609,10.111,0,0,2.027
10,Basic,Radial,1,8,5.747,3.01,0,0,1.015
10,Basic,Radial,1,9,5.839,4.58,0,0,2.089
10,Basic,Radial,1,10,6.761,9.957,0,0,3.227
10,Basic,Radial,2,11,6.699,6.42,0,0,2.735
10,Basic,Radial,2,12,3.779,5.439,0,0,2.027
10,Basic,Radial,2,13,6.053,8.85,2.581,0,2.918
10,Basic,Radial,2,14,11.83,5.069,5.408,0,6.099
10,Basic,Radial,2,15,7.467,6.422,6.73,0,3.625
10,Basic,Radial,2,16,5.502,9.938,0,0,1.968
10,Basic,Radial,2,17,5.039,4.271,0,0,1.352
10,Basic,Radial,2,18,5.5,6.422,0,0,2.52
10,Basic,Radial,2,19,4.118,5.992,0,0,2.028
10,Basic,Radial,2,20,5.868,4.241,0,0,1.568
10,Basic,Radial,3,21,6.422,7.678,0,0,1.905
10,Basic,Radial,3,22,7.402,7.254,0,0,2.487
10,Basic,Radial,3,23,4.946,3.871,0,0,1.998
10,Basic,Radial,3,24,6.299,5.375,0,0,2.183
10,Basic,Radial,3,25,3.717,3.718,0,0,1.505
10,Basic,Radial,3,26,5.961,6.298,0,0,1.536
10,Basic,Radial,3,27,7.098,5.576,0,0,1.967
10,Basic,Radial,3,28,7.159,6.268,1.352,0,2.582
10,Basic,Radial,3,29,13.766,6.761,9.31,0,3.78
10,Basic,Radial,3,30,3.718,6.114,0,0,1.691
10,Basic,Radial,4,31,8.39,8.357,1.321,0,3.225
10,Basic,Radial,4,32,5.699,10.385,0,0,1.875
10,Basic,Radial,4,33,9.648,4.839,0,0,2.304
10,Basic,Radial,4,34,5.376,4.731,0,0,1.446
10,Basic,Radial,4,35,5.252,4.886,0,0,1.169
10,Basic,Radial,4,36,7.404,4.947,0,0,2.059
10,Basic,Radial,4,37,6.33,5.286,0,0,1.32
10,Basic,Radial,4,38,8.25,7.251,4.992,0,2.644
10,Basic,Radial,4,39,3.749,5.118,0,0,1.073
10,Basic,Radial,4,40,3.872,5.132,0,0,1.228
11,FixStart,List,1,1,15.8216,4.0861,5.4992,1.6897,12.9651
11,FixStart,List,1,2,12.0123,2.5807,0,0,5.7453
11,FixStart,List,1,3,10.8453,4.3935,3.8097,1.229,6.3902
11,FixStart,List,1,4,14.5632,7.1279,0,2.5501,7.466
11,FixStart,List,1,5,8.8484,6.5445,0,2.3351,4.0864
11,FixStart,List,1,6,8.6952,1.7514,0,0,4.7934
11,FixStart,List,1,7,9.9552,1.9051,0,0,3.9328
11,FixStart,List,1,8,9.0029,8.7877,4.8855,1.229,4.8549
11,FixStart,List,1,9,10.662,1.8436,0,0,3.9639
11,FixStart,List,1,10,11.7071,2.5505,0,0,4.0559
11,FixStart,List,2,11,11.7372,8.1424,0,0,5.5309
11,FixStart,List,2,12,17.9136,1.9665,0,5.2543,8.5725
11,FixStart,List,2,13,8.7569,5.2542,0,2.4275,3.4109
11,FixStart,List,2,14,9.5253,5.2544,0,2.4889,4.5169
11,FixStart,List,2,15,8.4193,4.44,0,0,5.7152
11,FixStart,List,2,16,12.1992,11.3082,4.8859,1.5056,5.7156
11,FixStart,List,2,17,11.3394,1.8132,9.7566,1.5366,5.9615
11,FixStart,List,2,18,5.9001,4.1487,0,0,4.5789
11,FixStart,List,2,19,5.0092,4.0564,0,0,3.6571
11,FixStart,List,2,20,11.8316,10.6945,0,2.4586,4.4866
11,FixStart,List,3,21,12.7837,8.328,2.7966,3.8108,6.853
11,FixStart,List,3,22,12.9686,7.2222,0,7.9598,7.5603
11,FixStart,List,3,23,8.3284,5.7162,3.7494,1.2294,4.6716
11,FixStart,List,3,24,11.3405,6.3312,0,1.7826,5.0097
11,FixStart,List,3,25,7.0687,2.2129,0,0,5.194
11,FixStart,List,3,26,13.88,3.8722,4.6408,4.0262,7.1578
11,FixStart,List,3,27,13.152,4.365,0,0,3.628
11,FixStart,List,3,28,14.936,13.554,5.194,4.487,6.885
11,FixStart,List,3,29,14.753,9.865,0,0,7.131
11,FixStart,List,3,30,11.004,2.367,4.517,1.568,5.562
11,FixStart,List,4,31,12.108,6.392,0,0,6.301
11,FixStart,List,4,32,14.412,3.504,0,5.563,8.512
11,FixStart,List,4,33,6.577,5.378,0,0,2.612
11,FixStart,List,4,34,8.636,4.18,4.333,1.322,3.626
11,FixStart,List,4,35,8.636,5.931,0,0,6.576
11,FixStart,List,4,36,6.853,1.875,0,0,3.135
11,FixStart,List,4,37,8.42,2.673,0,0,5.225
11,FixStart,List,4,38,11.064,7.407,0,2.151,5.009
11,FixStart,List,4,39,17.701,5.963,7.53,3.41,6.025
11,FixStart,List,4,40,11.647,5.47,0,0,5.809
11,Basic,List,1,1,15.334,12.508,4.979,2.55,11.738
11,Basic,List,1,2,13.336,10.816,0,4.671,8.207
11,Basic,List,1,3,9.714,11.277,4.425,4.303,7.372
11,Basic,List,1,4,8.329,7.252,0,0,6.668
11,Basic,List,1,5,5.653,5.164,0,3.042,5.195
11,Basic,List,1,6,5.807,9.16,0,0,4.609
11,Basic,List,1,7,10.726,10.08,0,2.489,5.5
11,Basic,List,1,8,6.713,9.989,0,0,4.948
11,Basic,List,1,9,7.099,6.116,0,0,4.763
11,Basic,List,1,10,6.885,2.428,0,2.059,7.19
11,Basic,List,2,11,23.355,16.994,0,20.928,13.86
11,Basic,List,2,12,5.5,6.222,6.054,1.629,3.689
11,Basic,List,2,13,8.021,3.995,0,0,5.163
11,Basic,List,2,14,12.97,11.616,6.699,4.087,8.606
11,Basic,List,2,15,6.886,5.562,0,0,5.961
11,Basic,List,2,16,6.515,6.3,3.811,1.352,3.72
11,Basic,List,2,17,5.133,6.884,0,0,4.733
11,Basic,List,2,18,5.502,11.618,0,5.133,7.421
11,Basic,List,2,19,8.05,2.489,13.799,4.58,6.794
11,Basic,List,2,20,9.373,6.793,0,0,4.672
11,Basic,List,3,21,11.279,5.347,0,2.858,8.144
11,Basic,List,3,22,6.914,3.564,3.412,2.09,7.284
11,Basic,List,3,23,7.746,10.54,0,0,6.484
11,Basic,List,3,24,6.178,5.286,0,0,3.441
11,Basic,List,3,25,7.283,8.236,4.118,1.69,6.854
11,Basic,List,3,26,10.204,12.755,4.579,5.131,9.127
11,Basic,List,3,27,10.327,4.332,3.627,4.395,8.912
11,Basic,List,3,28,8.666,11.248,4.333,2.275,9.005
11,Basic,List,3,29,7.132,4.365,0,2.704,7.651
11,Basic,List,3,30,5.194,6.023,0,0,6.332
11,Basic,List,4,31,9.924,3.842,0,2.336,8.236
11,Basic,List,4,32,8.574,6.792,0,0,5.807
11,Basic,List,4,33,10.386,5.747,6.946,5.5,10.05
11,Basic,List,4,34,11.034,4.18,7.621,2.335,6.667
11,Basic,List,4,35,6.639,8.574,0,0,5.469
